date,equity,cash,n_positions,daily_pnl_pct,monthly_dd_pct,risk_mode,rebalance_executed,price_fail_count,reconcile_corrections,monitor_only,kospi_close,kosdaq_close,regime,kospi_ma200,breadth
2026-04-09,5117761.00,1171741.00,17,-0.0079,-0.0118,NORMAL,N,0,1,N,,,,,
2026-04-09,5117711.00,1171741.00,17,-0.0079,-0.0119,NORMAL,N,0,1,N,,,,,
2026-04-09,5116521.00,1171741.00,17,-0.0082,-0.0121,NORMAL,N,0,1,N,,,,,
2026-04-09,5118291.00,1171741.00,17,-0.0078,-0.0117,NORMAL,N,0,1,N,,,,,
2026-04-09,5116061.00,1171741.00,17,-0.0083,-0.0122,NORMAL,N,0,1,N,,,,,
2026-04-09,5115251.00,1171741.00,17,-0.0084,-0.0123,NORMAL,N,0,1,N,,,,,
2026-04-09,5111416.00,1171741.00,17,-0.0092,-0.0131,NORMAL,N,0,1,N,,,,,
2026-04-09,5114041.00,1171741.00,17,-0.0087,-0.0126,NORMAL,N,0,1,N,,,,,
2026-04-09,5114021.00,1171741.00,17,-0.0087,-0.0126,NORMAL,N,0,1,N,,,,,
2026-04-09,5115011.00,1171741.00,17,-0.0085,-0.0124,NORMAL,N,0,1,N,,,,,
2026-04-09,5117261.00,1171741.00,17,-0.0080,-0.0119,NORMAL,N,0,1,N,,,,,
2026-04-09,5115031.00,1171741.00,17,-0.0085,-0.0124,NORMAL,N,0,1,N,,,,,
2026-04-09,5116246.00,1171741.00,17,-0.0082,-0.0121,NORMAL,N,0,1,N,,,,,
2026-04-09,5112611.00,1171741.00,17,-0.0089,-0.0128,NORMAL,N,0,1,N,,,,,
2026-04-09,5108761.00,1171741.00,17,-0.0097,-0.0136,NORMAL,N,0,1,N,,,,,
2026-04-09,5110321.00,1171741.00,17,-0.0094,-0.0133,NORMAL,N,0,1,N,,,,,
2026-04-09,5111831.00,1171741.00,17,-0.0091,-0.0130,NORMAL,N,0,1,N,,,,,
2026-04-09,5117361.00,1171741.00,17,-0.0080,-0.0119,NORMAL,N,0,1,N,,,,,
2026-04-09,5115641.00,1171741.00,17,-0.0083,-0.0123,NORMAL,N,0,1,N,,,,,
2026-04-09,5122431.00,1171741.00,17,-0.0070,-0.0109,NORMAL,N,0,1,N,,,,,
2026-04-09,5119741.00,1171741.00,17,-0.0076,-0.0115,NORMAL,N,0,1,N,,,,,
2026-04-09,5118561.00,1171741.00,17,-0.0078,-0.0117,NORMAL,N,0,1,N,,,,,
2026-04-09,5116071.00,1171741.00,17,-0.0083,-0.0122,NORMAL,N,0,1,N,,,,,
2026-04-09,5111991.00,1171741.00,17,-0.0091,-0.0130,NORMAL,N,0,1,N,,,,,
2026-04-09,5111391.00,1171741.00,17,-0.0092,-0.0131,NORMAL,N,0,1,N,,,,,
2026-04-09,5115711.00,1171741.00,17,-0.0083,-0.0122,NORMAL,N,0,1,N,,,,,
2026-04-09,5116911.00,1171741.00,17,-0.0081,-0.0120,NORMAL,N,0,1,N,,,,,
2026-04-09,5116081.00,1171741.00,17,-0.0083,-0.0122,NORMAL,N,0,1,N,,,,,
2026-04-09,5117481.00,1171741.00,17,-0.0080,-0.0119,NORMAL,N,0,1,N,,,,,
2026-04-09,5115111.00,1171741.00,17,-0.0084,-0.0124,NORMAL,N,0,1,N,5770.88,1073.39,SIDE,4101.58,0.5000
2026-04-09,5115145.00,1171775.00,17,0.0000,-0.0123,NORMAL,N,0,1,N,5778.01,1076.00,SIDE,4115.70,0.5000
2026-04-10,5188335.00,1171775.00,17,0.0143,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5116495.00,1171775.00,17,0.0003,-0.0121,NORMAL,N,0,0,N,,,,,
2026-04-10,5198755.00,1171775.00,17,0.0163,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5203325.00,1171775.00,17,0.0172,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5116495.00,1171775.00,17,0.0003,-0.0121,NORMAL,N,0,0,N,,,,,
2026-04-10,5201985.00,1171775.00,17,0.0170,-0.0003,NORMAL,N,0,0,N,,,,,
2026-04-10,5116495.00,1171775.00,17,0.0003,-0.0121,NORMAL,N,0,0,N,,,,,
2026-04-10,5206915.00,1171775.00,17,0.0179,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5116495.00,1171775.00,17,0.0003,-0.0121,NORMAL,N,0,0,N,,,,,
2026-04-10,5210005.00,1171775.00,17,0.0185,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5206690.00,1171775.00,17,0.0179,-0.0006,NORMAL,N,0,0,N,,,,,
2026-04-10,5213326.00,1171556.00,17,0.0192,0.0000,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5207056.00,1171566.00,17,0.0180,-0.0021,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5206616.00,1171566.00,17,0.0179,-0.0022,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5209056.00,1171566.00,17,0.0184,-0.0017,NORMAL,N,0,1,N,,,,,
2026-04-10,5214436.00,1171566.00,17,0.0194,-0.0007,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5219756.00,1171566.00,17,0.0205,0.0000,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5222356.00,1171566.00,17,0.0210,0.0000,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5221636.00,1171566.00,17,0.0208,-0.0001,NORMAL,N,0,1,N,,,,,
2026-04-10,5216216.00,1171566.00,17,0.0198,-0.0012,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5218966.00,1171566.00,17,0.0203,-0.0006,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5215476.00,1171566.00,17,0.0196,-0.0013,NORMAL,N,0,1,N,,,,,
2026-04-10,5213616.00,1171566.00,17,0.0193,-0.0017,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5201636.00,1171566.00,17,0.0169,-0.0040,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5200996.00,1171566.00,17,0.0168,-0.0041,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5202456.00,1171566.00,17,0.0171,-0.0038,NORMAL,N,0,1,N,,,,,
2026-04-10,5203166.00,1171566.00,17,0.0172,-0.0037,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5204776.00,1171566.00,17,0.0175,-0.0034,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5209856.00,1171566.00,17,0.0185,-0.0024,NORMAL,N,0,1,N,,,,,
2026-04-10,5212106.00,1171566.00,17,0.0190,-0.0020,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5212276.00,1171566.00,17,0.0190,-0.0019,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5209861.00,1171566.00,17,0.0185,-0.0024,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5208966.00,1171566.00,17,0.0183,-0.0026,NORMAL,N,0,1,N,,,,,
2026-04-10,5208466.00,1171566.00,17,0.0182,-0.0027,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5209776.00,1171566.00,17,0.0185,-0.0024,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5209276.00,1171566.00,17,0.0184,-0.0025,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5205026.00,1171566.00,17,0.0176,-0.0033,NORMAL,N,0,1,N,,,,,
2026-04-10,5204016.00,1171566.00,17,0.0174,-0.0035,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5207096.00,1171566.00,17,0.0180,-0.0029,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5207016.00,1171566.00,17,0.0180,-0.0029,NORMAL,N,0,1,N,,,,,
2026-04-10,5207506.00,1171566.00,17,0.0181,-0.0028,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5210366.00,1171566.00,17,0.0186,-0.0023,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5210746.00,1171566.00,17,0.0187,-0.0022,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5210816.00,1171566.00,17,0.0187,-0.0022,NORMAL,N,0,1,N,,,,,
2026-04-10,5205996.00,1171566.00,17,0.0178,-0.0031,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5204516.00,1171566.00,17,0.0175,-0.0034,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5203596.00,1171566.00,17,0.0173,-0.0036,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5204066.00,1171566.00,17,0.0174,-0.0035,NORMAL,N,0,1,N,,,,,
2026-04-10,5200356.00,1171566.00,17,0.0167,-0.0042,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5202996.00,1171566.00,17,0.0172,-0.0037,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5202316.00,1171566.00,17,0.0170,-0.0038,NORMAL,N,0,1,N,,,,,
2026-04-10,5198716.00,1171566.00,17,0.0163,-0.0045,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5197846.00,1171566.00,17,0.0162,-0.0047,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5200076.00,1171566.00,17,0.0166,-0.0043,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5199106.00,1171566.00,17,0.0164,-0.0045,NORMAL,N,0,1,N,,,,,
2026-04-10,5196566.00,1171566.00,17,0.0159,-0.0049,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5195506.00,1171566.00,17,0.0157,-0.0051,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5195936.00,1171566.00,17,0.0158,-0.0051,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5203431.00,1171566.00,17,0.0173,-0.0036,NORMAL,N,0,1,N,,,,,
2026-04-10,5204341.00,1171566.00,17,0.0174,-0.0034,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5204501.00,1171566.00,17,0.0175,-0.0034,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5201516.00,1171566.00,17,0.0169,-0.0040,NORMAL,N,0,1,N,,,,,
2026-04-10,5203746.00,1171566.00,17,0.0173,-0.0036,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5202046.00,1171566.00,17,0.0170,-0.0039,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5199516.00,1171566.00,17,0.0165,-0.0044,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5200346.00,1171566.00,17,0.0167,-0.0042,NORMAL,N,0,1,N,,,,,
2026-04-10,5202126.00,1171566.00,17,0.0170,-0.0039,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5200566.00,1171566.00,17,0.0167,-0.0042,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5199696.00,1171566.00,17,0.0165,-0.0043,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5201996.00,1171566.00,17,0.0170,-0.0039,NORMAL,N,0,1,N,,,,,
2026-04-10,5207096.00,1171566.00,17,0.0180,-0.0029,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5205426.00,1171566.00,17,0.0176,-0.0032,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5202836.00,1171566.00,17,0.0171,-0.0037,NORMAL,N,0,1,N,,,,,
2026-04-10,5195036.00,1171566.00,17,0.0156,-0.0052,NORMAL,N,0,1,N,,,,,
2026-04-10,5217915.00,1171775.00,17,0.0201,0.0000,NORMAL,N,0,0,N,,,,,
2026-04-10,5196016.00,1171566.00,17,0.0158,-0.0050,NORMAL,N,0,1,N,5858.72,1094.16,SIDE,4115.70,0.5000
2026-04-10,5196225.00,1171775.00,17,0.0159,-0.0042,NORMAL,N,0,0,N,,,SIDE,4115.70,0.5000
